altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1850.0,2013/2013,Automática,148500.0,SUV,Diesel,4705.0,,Prata,Suspensão,2750.0,127.0,1840.0,Toyota,3.0,Toyota Hilux SW4,5.0,2020.0,900.0,80.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/toyota/hilux-sw4/2013/srv-3-0-tdi-4x4-5-lugares/detalhes/9298079?page=detail&sort=0,
1474.0,2018/2018,Manual,49900.0,Hatch,Flex,3930.0,12.9,Preto,Suspensão,2528.0,83.7,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1011.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/onix/2018/1-0-joy-spe-4/detalhes/9298451?page=detail&sort=0,
1550.0,2020/2020,Manual,76990.0,Hatch,Flex,3955.0,10.1,Branco,Suspensão,2500.0,32.45,1710.0,Hyundai,1.6,Hyundai HB20X,5.0,1113.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/hyundai/hb20x/2020/diamond-1-6-aut-flex/detalhes/9453546?page=detail&sort=0,180.0
1415.0,2005/2005,Manual,49000.0,Sedan,Gasolina,4495.0,,Prata,Suspensão,2640.0,17.9,1707.0,Chevrolet,2.0,Chevrolet Vectra,5.0,1235.0,500.0,57.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/vectra/2005/collection-2-0/detalhes/7966240?page=detail&sort=0,
1835.0,2018/2018,Manual,190000.0,SUV,Flex,4795.0,7.1,Branco,Suspensão,2745.0,104.0,1855.0,Toyota,2.7,Toyota SW4,7.0,1880.0,590.0,80.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/toyota/sw4/2018/2-7-srv-7l-4x2-aut-flex/detalhes/7860516?page=detail&sort=0,
,2016/2016,Automática,119990.0,Sedan,Gasolina,,,Branco,Suspensão,,91.0,,Audi,,Audi A4,,,,,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/audi/a4/2016/ambiente-2-0-tfsi-190cv-s-tronic/detalhes/8564896?page=detail&sort=0,
1408.0,2013/2014,Manual,0.0,Hatch,Flex,3788.0,,Cinza,Suspensão,2443.0,100.0,1626.0,Chevrolet,1.0,Chevrolet Celta,5.0,890.0,260.0,54.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/celta/2014/advantage-1-0-flex/detalhes/8502607?page=detail&sort=0,156.0
1559.0,2010/2011,Manual,41900.0,Picapes,Flex,4409.0,,Prata,Suspensão,2718.0,260.0,1664.0,Fiat,1.4,Fiat Strada,2.0,1056.0,,58.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/fiat/strada/2011/working-1-4-flex-cabine-estendida/detalhes/8983197?page=detail&sort=0,163.0
1470.0,2021/2021,Automática,95900.0,Sedan,Flex,4474.0,,Preto,Elétrica,2600.0,23.0,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/onix-plus/2021/1-0-premier-turbo-midnight-flex-aut/detalhes/8983032?page=detail&sort=0,
1470.0,2016/2016,Manual,46990.0,Hatch,Flex,3920.0,12.5,Branco,Hidráulica,2500.0,74.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/hyundai/hb20/2016/1-0-comfort-flex/detalhes/9819440?page=detail&sort=0,158.0
