altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1626.0,2022/2023,Automática,122990.0,SUV,Flex,4270.0,,Vermelho,Elétrica,2570.0,64.033,1791.0,Chevrolet,1.2,Chevrolet Tracker,5.0,1271.0,393.0,44.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/chevrolet/tracker/2023/premier-1-2-turbo-aut/detalhes/9680766?page=detail&sort=0,185.0
1534.0,2022/2023,Automática,82490.0,SUV,Flex,4170.0,11.2,Cinza,Elétrica,2600.0,36.79,1714.0,Citroën,1.6,Citroën C4 Cactus,5.0,1204.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/citroen/c4-cactus/2023/1-6-feel-aut-flex/detalhes/9680771?page=detail&sort=0,
1696.0,2021/2021,Automática,89990.0,SUV,Flex,4232.0,,Branco,Hidráulica,2570.0,61.043,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/renegade/2021/longitude-1-8-4x2-aut-flex/detalhes/9680776?page=detail&sort=0,180.0
,2020/2021,Automática,119590.0,SUV,Flex,,,Branco,Elétrica,,32.992,,Chevrolet,,Chevrolet Tracker,,,,,https://www.mobiauto.com.br/comprar/carros/al-maceio/chevrolet/tracker/2021/premier-1-2-turbo-aut-flex/detalhes/9684328?page=detail&sort=0,
1472.0,2022/2022,Automática,78290.0,Hatch,Flex,3975.0,15.1,Branco,Elétrica,2541.0,35.953,1702.0,Peugeot,1.6,Peugeot 208,5.0,1073.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/peugeot/208/2022/allure-1-6-flex-aut/detalhes/9684447?page=detail&sort=0,171.0
1628.0,2022/2023,Automática,166990.0,SUV,Flex,4404.0,10.3,Cinza,Elétrica,2636.0,45.742,1819.0,Jeep,1.3,Jeep Compass,5.0,1585.0,475.0,60.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/compass/2023/longitude-1-3-t270-aut-flex/detalhes/9699729?page=detail&sort=0,204.0
1590.0,2022/2022,Automática,101590.0,SUV,Flex,4310.0,11.4,Azul,Elétrica,2610.0,49.014,1760.0,Nissan,1.6,Nissan Kicks,5.0,1136.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/nissan/kicks/2022/advance-1-6/detalhes/9736797?page=detail&sort=0,175.0
1702.0,2022/2022,Automática,112790.0,SUV,Flex,4268.0,,Prata,Elétrica,2570.0,40.156,1805.0,Jeep,1.3,Jeep Renegade,5.0,1476.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/renegade/2022/longitude-1-3-turbo-4x2/detalhes/9737310?page=detail&sort=0,209.0
1696.0,2021/2021,Automática,91390.0,SUV,Flex,4232.0,,Verde,Hidráulica,2570.0,49.615,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/renegade/2021/longitude-1-8-4x2-aut-flex/detalhes/9737451?page=detail&sort=0,180.0
1464.0,2022/2023,Manual,59990.0,Sedan,Flex,4213.0,13.4,Branco,Hidráulica,2467.0,34.678,1656.0,Volkswagen,1.0,Volkswagen Voyage,5.0,1015.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/volkswagen/voyage/2023/1-0-mpi-flex/detalhes/9750354?page=detail&sort=0,162.0
