altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1470.0,2021/2021,Manual,75900.0,Sedan,Flex,4474.0,,Prata,Suspensão,2600.0,80.0,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/onix-plus/2021/1-0-lt-flex/detalhes/7579243?page=detail&sort=0,
1476.0,2020/2020,Automática,85900.0,Hatch,Flex,4163.0,11.2,Prata,Suspensão,2551.0,17.0,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1075.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/onix/2020/ltz-1-0-turbo-flex-aut/detalhes/7579276?page=detail&sort=0,16.0
1484.0,2015/2015,Manual,45900.0,Sedan,Flex,4275.0,,Marrom,Suspensão,2528.0,1.0,1705.0,Chevrolet,1.4,Chevrolet Prisma,5.0,1029.0,500.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/prisma/2015/1-4-lt-spe-4/detalhes/7579301?page=detail&sort=0,11.0
1696.0,2016/2016,Automática,61900.0,Monovolume,Flex,4424.0,,Branco,Suspensão,2620.0,77.0,1735.0,Chevrolet,1.8,Chevrolet Spin,5.0,1325.0,710.0,53.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/spin/2016/activ-1-8-flex-aut/detalhes/7579364?page=detail&sort=0,
1568.0,2021/2021,Automática,112900.0,SUV,Flex,4199.0,,Azul,Elétrica,2651.0,19.0,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/t-cross/2021/1-0-200-tsi-comfortline-aut-flex/detalhes/7276520?page=detail&sort=0,179.0
1757.0,2021/2021,Automática,114900.0,,Flex,4266.0,,Preto,Elétrica,2566.0,18.0,1493.0,Volkswagen,1.0,Volkswagen Nivus,5.0,1199.0,415.0,52.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/nivus/2021/highline-1-0-turbo-flex-aut/detalhes/7276482?page=detail&sort=0,184.0
1536.0,2019/2020,Manual,47900.0,Hatch,Flex,4060.0,14.2,Prata,Suspensão,2590.0,42.0,1733.0,Renault,1.0,Renault Sandero,5.0,1011.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/renault/sandero/2020/expression-1-0-12v-sce-flex/detalhes/7345399?page=detail&sort=0,160.0
1626.0,2022/2022,Automática,119900.0,,Flex,4270.0,11.7,Preto,Elétrica,2570.0,5.0,1791.0,Chevrolet,,Chevrolet Tracker,5.0,1248.0,393.0,44.0,https://www.mobiauto.com.br/comprar/carros/ce-maracanau/chevrolet/tracker/2022/ltz-1-0-turbo-aut-flex/detalhes/7944833?page=detail&sort=0,
1480.0,2013/2013,Automática,55900.0,Sedan,Flex,4540.0,,Prata,Suspensão,2600.0,150.0,1760.0,Toyota,1.8,Toyota Corolla,5.0,1245.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/toyota/corolla/2013/sedan-1-8-dual-vvt-i-gli-flex/detalhes/8388810?page=detail&sort=0,
1834.0,2015/2015,Automática,129900.0,Picapes,Diesel,5254.0,,Branco,Suspensão,3095.0,110.0,1954.0,Volkswagen,2.0,Volkswagen Amarok,5.0,2073.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/amarok/2015/2-0-cd-4x4-tdi-highline-aut/detalhes/7298307?page=detail&sort=0,
